🚀 数据加载：15 只，2022-06-01 ~ 2026-08-27 ...
00:20:08 [INFO] core.data_loader.freestockdb: 🔗 已连接到 free-stockdb 本地服务: 127.0.0.1:7899
00:20:08 [INFO] core.data_loader.freestockdb: 📊 批量加载: 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: ✅ 成功加载 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: 📅 日期范围: 2022-06-01 00:00:00 至 2026-08-27 00:00:00
✅ 数据加载完成：1031 交易日，耗时 0.6s
🎯 模式: 标准 风控=0.3 止损=None
📈 趋势线过滤器已启用: multi（multi 阈值=2）
00:20:15 [INFO] core.backtest.pipeline: 开始回测: 2022-06-02 至 2026-08-27
00:20:15 [INFO] core.backtest.pipeline: 初始资金: 500,000.00 元
00:20:15 [INFO] core.backtest.pattern_mixin: 📚 形态信号索引预加载完成：106602 条 / 52852 个(股票×日期)组合

======================================================================
📊 完整交易汇总（共 2051 笔）
  策略：SimpleStrategy
======================================================================
日期           股票       操作           价格     数量            总资产      总仓位
2026-07-30   300570   BUY      105.92    200   2,327,386.00    89.9%
2026-07-31   002309   SELL       3.20   1400   2,408,528.00    90.1%
2026-08-07   002428   SELL     100.08    600   2,806,432.00    89.4%
2026-08-07   000566   BUY        5.99   2900   2,806,432.00    90.0%
2026-08-10   002428   SELL     102.58    300   2,758,108.00    88.7%
2026-08-10   002281   BUY      178.30    200   2,758,108.00    90.0%
2026-08-11   002428   SELL     100.28    100   2,749,493.00    89.6%
2026-08-11   300620   SELL     281.00    800   2,749,493.00    81.4%
2026-08-11   000566   BUY        5.86   9700   2,749,493.00    83.5%
2026-08-11   002156   BUY       62.06   1100   2,749,493.00    86.0%
2026-08-11   002281   BUY      184.07    300   2,749,493.00    88.0%
2026-08-11   002428   BUY      100.28    500   2,749,493.00    89.8%
2026-08-11   600487   BUY       57.62    100   2,749,493.00    90.0%
2026-08-17   300570   SELL     193.80    300   2,968,499.00    88.8%
2026-08-17   002281   SELL     199.75   1600   2,968,499.00    78.0%
2026-08-17   000566   BUY        5.46  14200   2,968,499.00    80.6%
2026-08-17   002156   BUY       69.26   1100   2,968,499.00    83.2%
2026-08-17   002428   BUY      109.65    700   2,968,499.00    85.8%
2026-08-17   600522   BUY       35.90   1600   2,968,499.00    87.7%
2026-08-17   300502   BUY      466.68    100   2,968,499.00    89.3%
2026-08-17   600487   BUY       65.06    300   2,968,499.00    89.9%
2026-08-18   300570   SELL     199.27    100   2,908,890.00    89.0%
2026-08-18   000566   SELL       5.29  47400   2,908,890.00    80.4%
2026-08-18   002156   BUY       70.66    900   2,908,890.00    82.6%
2026-08-18   002281   BUY      197.64    300   2,908,890.00    84.7%
2026-08-18   002428   BUY      108.30    500   2,908,890.00    86.5%
2026-08-18   300620   BUY      323.88    200   2,908,890.00    88.7%
2026-08-18   300570   BUY      199.27    100   2,908,890.00    89.4%
2026-08-18   600522   BUY       35.29    400   2,908,890.00    89.9%
2026-08-19   002156   BUY       63.59    300   2,715,196.00    89.9%
2026-08-19   000566   BUY        5.02    500   2,715,196.00    90.0%
2026-08-20   300570   SELL     213.40    100   2,764,324.00    89.4%
2026-08-20   300502   SELL     414.02   1100   2,764,324.00    72.9%
2026-08-20   002281   SELL     173.15    300   2,764,324.00    71.0%
2026-08-20   000566   BUY        5.18  17000   2,764,324.00    74.2%
2026-08-20   002156   BUY       63.15   1100   2,764,324.00    76.7%
2026-08-20   002428   BUY      103.56    700   2,764,324.00    79.4%
2026-08-20   600487   BUY       62.02    900   2,764,324.00    81.4%
2026-08-20   300570   BUY      213.40    300   2,764,324.00    83.7%
2026-08-20   300620   BUY      310.96    100   2,764,324.00    84.8%
2026-08-21   002428   SELL     100.88   2600   2,766,987.00    75.4%
2026-08-21   002156   SELL      63.88   4500   2,766,987.00    65.0%
2026-08-21   300620   SELL     305.03    300   2,766,987.00    61.7%
2026-08-21   000566   BUY        4.84  15000   2,766,987.00    64.3%
2026-08-21   002281   BUY      178.58    300   2,766,987.00    66.2%
2026-08-21   300502   BUY      442.00    100   2,766,987.00    67.8%
2026-08-21   600522   BUY       33.43   2100   2,766,987.00    70.4%
2026-08-24   000566   BUY        4.52 113600   2,697,660.00    88.6%
2026-08-24   002281   BUY      166.39    200   2,697,660.00    89.9%
2026-08-24   600522   BUY       32.53    100   2,697,660.00    90.0%
2026-08-26   300502   SELL     398.78    100   2,820,430.00    89.0%
2026-08-26   000566   BUY        5.03   5600   2,820,430.00    90.0%
======================================================================
💡 提示：以上交易与前端 K 线图买卖点完全一致

📊 回测结束后一天的早盘评分预测: 0.5000
   002309: 0.5000
   000566: 0.5000
   002281: 0.5000
   002792: 0.5000
   002735: 0.5000
   300502: 0.5000
   300293: 0.5000
   002428: 0.5000
   002156: 0.5000
   002918: 0.5000
00:20:21 [INFO] core.backtest.pipeline: ⏱️ 回测完成：2022-06-02 至 2026-08-27，耗时 12.21 秒

============================================================
双均线金叉（SimpleStrategy 5/20）组合结果
============================================================
累计收益:      483.74%
年化收益:       53.98%
Sharpe:           1.38
最大回撤:      -31.84%
交易数:           2051
耗时:       加载 0.6s + 回测 12.2s = 12.8s

===== 近期窗口（实盘相关）=====
  近1年: 收益 +114.54%   区间最大回撤 -31.84%
  近2年: 收益 +343.14%   区间最大回撤 -31.84%
  近3年: 收益 +365.96%   区间最大回撤 -31.84%
  近5年: 收益 +483.74%   区间最大回撤 -31.84%
============================================================
